,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
9172,31210601,연세프라임병원,Lower Extremity MRI (E),,,,,,"600,000",,,,,,O,
9173,31210601,연세프라임병원,Upper Extremity MRI(E),,,,,,"600,000",,,,,,O,
9174,31210601,연세프라임병원,Ankle MRI (E),,,,,,"600,000",,,,,,O,
9175,31210601,연세프라임병원,Knee MRI (E),,,,,,"600,000",,,,,,O,
9176,31210601,연세프라임병원,Sacroiliac MRI (E),,,,,,"600,000",,,,,,O,
9177,31210601,연세프라임병원,Hip MRI (E),,,,,,"650,000",,,,,,O,
9178,31210601,연세프라임병원,Wrist MRI(E),,,,,,"600,000",,,,,,O,
9179,31210601,연세프라임병원,Elbow MRI(E),,,,,,"600,000",,,,,,O,
9180,31210601,연세프라임병원,Shoulder MRI (E),,,,,,"600,000",,,,,,O,
9181,31210601,연세프라임병원,T-L Spine MRI (E),,,,,,"600,000",,,,,,O,
9182,31210601,연세프라임병원,L- Spine MRI (E),,,,,,"600,000",,,,,,O,
9183,31210601,연세프라임병원,T- Spine MRI (E),,,,,,"600,000",,,,,,O,
9184,31210601,연세프라임병원,C - Spine MRI (E),,,,,,"600,000",,,,,,O,
9185,31210601,연세프라임병원,Brain MRI (E),,,,,,"600,000",,,,,,O,
9186,31210601,연세프라임병원,조영제,,,,,,,"100,000","150,000",,,,O,
9187,31210601,연세프라임병원,상해진단서(3주이상),,,,,,"100,000",,,,,,,
9188,31210601,연세프라임병원,상해진단서(3주미만),,,,,,"50,000",,,,,,,
9189,31210601,연세프라임병원,후유장애진단서,,,,,,"100,000",,,,,,,
9190,31210601,연세프라임병원,향후진료비추정서(천만원이상),,,,,,"100,000",,,,,,,
9191,31210601,연세프라임병원,향후진료비추정서(천만원미만),,,,,,"50,000",,,,,,,
9192,31210601,연세프라임병원,영문진단서,,,,,,"20,000",,,,,,,
9193,31210601,연세프라임병원,병사용진단서,,,,,,"20,000",,,,,,,
9194,31210601,연세프라임병원,장애진단서(일반장애),,,,,,"15,000",,,,,,,
9195,31210601,연세프라임병원,국민연금(동사무소)장애진단서,,,,,,"15,000",,,,,,,
9196,31210601,연세프라임병원,환의(상 or 하),,,,,,"15,000",,,,,,,
9197,31210601,연세프라임병원,소견서(일반),,,,,,"10,000",,,,,,,
9198,31210601,연세프라임병원,근로능력평가용진단서,,,,,,"10,000",,,,,,,
9199,31210601,연세프라임병원,수술확인서,,,,,,"3,000",,,,,,,
9200,31210601,연세프라임병원,CD-COPY,,,,,,"10,000",,,,,,,
9201,31210601,연세프라임병원,입퇴원.통원.진료확인서,,,,,,"3,000",,,,,,,
9202,31210601,연세프라임병원,입원중확인서,,,,,,0,,,,,,,
9203,31210601,연세프라임병원,제증명사본,,,,,,"1,000",,,,,,,
9204,31210601,연세프라임병원,진료기록.결과지 복사(1~5매),,,,,,"1,000",,,,,,,
9205,31210601,연세프라임병원,진료기록.결과지 복사(6매 이상 1매당),,,,,,100,,,,,,,
9206,11204974,방병원,653501140,,,,,,둘코락스에스정(내복)(1T),,,,,,,
9207,11204974,방병원,안국니트로푸라존연고(1g),,,,,,100,,,,,,,
9208,11204974,방병원,하이스탈정,,,,,,120,,,,,,,
9209,11204974,방병원,트레스탄캅셀,,,,,,600,,,,,,,
9210,11204974,방병원,큐라스텐액1포,,,,,,"2,500",,,,,,,
9211,11204974,방병원,말린다주,,,,,,"70,000",,,,,,,
9212,11204974,방병원,엠지티엔에이주페리,,,,,,"100,000",,,,,,,
9213,11204974,방병원,진카로솔주 250ml,,,,,,"50,000",,,,,,,
9214,11204974,방병원,디클라제주사3mg,,,,,,"150,000",,,,,,,
9215,11204974,방병원,본디업주(Vitamin D3),,,,,,"50,000",,,,,,,
9216,11204974,방병원,뉴트리헥스주 250mg,,,,,,"50,000",,,,,,,
9217,11204974,방병원,리케어솔주 100ml,,,,,,"25,000",,,,,,,
9218,11204974,방병원,오마프원페리주 362ml,,,,,,"130,000",,,,,,,
9219,11204974,방병원,위너프페리주362ml,,,,,,"130,000",,,,,,,
9220,11204974,방병원,케프라주사(레비티라세탐),,,,,,"35,000",,,,,,,
9221,11204974,방병원,새로나민,,,,,,"30,000",,,,,,,
9222,11204974,방병원,PROSIL 17g,,,,,,"92,000",,,,,,,
9223,11204974,방병원,PROSIL 4.25g(스틱),,,,,,"50,000",,,,,,,
9224,11204974,방병원,지씨플루쿼드리밸런트프리필드시린지주,,,,,,"40,000",,,,,,,
9225,11204974,방병원,보령플루Ⅷ테트라백신주(프리필드시린지),,,,,,"40,000",,,,,,,
9226,11204974,방병원,프리베나13주,,,,,,"120,000",,,,,,,
9227,11204974,방병원,유박스B주,,,,,,"25,000",,,,,,,
9228,11204974,방병원,박타프리필드시린지 1ml,,,,,,"80,000",,,,,,,
9229,11204974,방병원,메리트씨,,,,,,"4,000",,,,,,,
9230,11204974,방병원,피코라이트산(3포),,,,,,"18,000",,,,,,,
9231,11204974,방병원,피코라이트산(2포),,,,,,"12,000",,,,,,,
9232,11204974,방병원,티디퓨어주(프리필드시린지),,,,,,"40,000",,,,,,,
9233,11204974,방병원,스카이조스터주,,,,,,"160,000",,,,,,,
9234,11204974,방병원,네큐팜주사액(네포팜염산염)_(2mL),,,,,,"5,000",,,,,,,
9235,11204974,방병원,네큐팜주사액(네포팜염산염)_(4mL),,,,,,"10,000",,,,,,,
9236,11204974,방병원,후시딘연고 10g,,,,,,"10,000",,,,,,,
9237,11204974,방병원,데오에스베리벤에프주,,,,,,"5,000",,,,,,,
9238,11204974,방병원,삼진타우로린주사2%250밀리리터,,,,,,"200,000",,,,,,,
9239,11204974,방병원,뉴클레오주,,,,,,"100,000",,,,,,,
9240,11204974,방병원,타나민주(은행엽엑스) 35mg/10ml,,,,,,"7,500",,,,,,,
9241,11204974,방병원,근긴장 보톡스(보툴렉스주),,,,,,"60,000",,,,,,,
9242,11204974,방병원,오메크린크림(퍼메트린) 30g,,,,,,"18,000",,,,,,,
9243,11204974,방병원,실근린크림,,,,,,300,,,,,,,
9244,11204974,방병원,베노스틴 10ml,,,,,,"40,000",,,,,,,
9245,11204974,방병원,비키로크림(제모용)60g,,,,,,"4,500",,,,,,,
9246,11204974,방병원,추간판내고주파열치료술-경추(LDISQ-C),,,,,,"1,750,000",,,,,,,
9247,11204974,방병원,"추간판내고주파열치료술,경추(YES C DISC)",,,,,,"1,770,000",,,,,,,
9248,11204974,방병원,추간판내고주파열치료술(PENSII),,,,,,"3,010,000",,,,,,,
9249,11204974,방병원,"추간판내고주파열치료술,요추(IDET,LDISQ-L)",,,,,,"1,750,000",,,,,,,
9250,11204974,방병원,추간판내고주파열치료술 (RF-curer),,,,,,"2,350,000",,,,,,,
9251,11204974,방병원,"추간판내고주파열치료술(DCPN, LDISQ)",,,,,,"2,800,000",,,,,,,
9252,11204974,방병원,"추간판내고주파열치료술,요추(CTI ELECTRODE)",,,,,,"1,650,000",,,,,,,
9253,11204974,방병원,"경피적 경막외강 신경성형술(EDEN,JVN,RACZ)",,,,,,"1,335,000",,,,,,,
9254,11204974,방병원,"경피적 경막외강 신경성형술(EDEN cervical,CPN)",,,,,,"2,335,000",,,,,,,
9255,11204974,방병원,"경피적 경막외강 신경성형술(C-flexis,Cello navi,SPN)",,,,,,"925,000",,,,,,,
9256,11204974,방병원,"경피적 경막외강 신경성형술(flexview,biovision)",,,,,,"716,000",,,,,,,
9257,11204974,방병원,"경피적 경막외강 신경성형술(C-flexis,Cello navi,CPN)",,,,,,"2,225,000",,,,,,,
9258,11204974,방병원,"경피적 경막외강 신경성형술(DCPN, C-flexis)",,,,,,"1,025,000",,,,,,,
9259,11204974,방병원,경피적 풍선확장 경막외강 신경성형(expedio balloon),,,,,,"1,650,000",,,,,,,
9260,11204974,방병원,경피적 풍선확장 경막외강 신경성형(Asan-zineu ),,,,,,"1,600,000",,,,,,,
9261,11204974,방병원,내시경적 경막외강 신경근성형술,,,,,,"2,570,000",,,,,,,
9262,11204974,방병원,"FBC 무릎,어깨 편측",,,,,,"1,200,000",,,,,,,
9263,11204974,방병원,"FBC 무릎,어깨 양측",,,,,,"2,000,000",,,,,,,
9264,11204974,방병원,FBC 발목 편측,,,,,,"1,000,000",,,,,,,
9265,11204974,방병원,FBC 발목 양측,,,,,,"1,800,000",,,,,,,
9266,11204974,방병원,BC0103E,,,,,,SUREFUSE-TM(DBM 0.5cc),,,,,,,
9267,11204974,방병원,SUREFUSE-TM(DBM 3cc),,,,,,"1,235,000",,,,,,,
9268,11204974,방병원,SUREFUSE-TM(DBM 5cc),,,,,,"2,860,000",,,,,,,
9269,11204974,방병원,EDENFUSE(1cc),,,,,,"572,000",,,,,,,
9270,11204974,방병원,EDENFUSE(3cc),,,,,,"1,235,000",,,,,,,
9271,11204974,방병원,EDENFUSE (5cc),,,,,,"2,000,000",,,,,,,
9272,11204974,방병원,RAFUGEN DBM GEL PRO 0.5cc,,,,,,"386,000",,,,,,,
9273,11204974,방병원,RAFUGEN DBM GEL PRO 1cc,,,,,,"657,800",,,,,,,
9274,11204974,방병원,RAFUGEN DBM GEL PRO 3cc,,,,,,"1,625,000",,,,,,,
9275,11204974,방병원,Orthoblast 0.5cc(DBM),,,,,,"386,100",,,,,,,
9276,11204974,방병원,Orthoblast 1cc(DBM),,,,,,"657,800",,,,,,,
9277,11204974,방병원,Orthoblast 3cc(DBM),,,,,,"1,625,000",,,,,,,
9278,11204974,방병원,MOBI-C WITH PLUG & FIT,,,,,,"5,700,000",,,,,,,
9279,11204974,방병원,DISCOCERV,,,,,,"5,800,000",,,,,,,
9280,11204974,방병원,INTERSPINOUS OMEGA FIXATION SYSTEM,,,,,,"5,800,000",,,,,,,
9281,11204974,방병원,PRODISC-C,,,,,,"5,800,000",,,,,,,
9282,11204974,방병원,ROTAIO(인공디스크),,,,,,"5,800,000",,,,,,,
9283,11204974,방병원,ACTIV-C,,,,,,"4,400,000",,,,,,,
9284,11204974,방병원,BAGUERA C,,,,,,"5,720,000",,,,,,,
9285,11204974,방병원,FLOSEAL(플로실헤모스태틱매트릭스),,,,,,"800,000",,,,,,,
9286,11204974,방병원,DIAM,,,,,,"3,800,000",,,,,,,
9287,11204974,방병원,LDISQ-C,,,,,,"900,000",,,,,,,
9288,11204974,방병원,LDISQ-L,,,,,,"900,000",,,,,,,
9289,11204974,방병원,EDEN EPIDURAL CATHETER C&L,,,,,,"165,000",,,,,,,
9290,11204974,방병원,JVN_EC02N- ZINEU N CATHETER 1.5,,,,,,"165,000",,,,,,,
9291,11204974,방병원,VIDEOGUIDEDCATHETER,,,,,,"1,430,000",,,,,,,
9292,11204974,방병원,TRIGGER-FLEX BIPOLAR ELECTRODEⅡ(DTF-40),,,,,,"1,100,000",,,,,,,
9293,11204974,방병원,PENS II,,,,,,"990,000",,,,,,,
9294,11204974,방병원,RF-CURER,,,,,,"1,650,000",,,,,,,
9295,11204974,방병원,C-FLEXIS,,,,,,"275,000",,,,,,,
9296,11204974,방병원,CELLO NAVI,,,,,,"275,000",,,,,,,
9297,11204974,방병원,EXPEDIO BALLOON CATHETER,,,,,,"550,000",,,,,,,
9298,11204974,방병원,ASAN-ZINEU BALLOON CATHETER 2.3,,,,,,"600,000",,,,,,,
9299,11204974,방병원,CTI ELECTRODE SERIES,,,,,,"1,850,000",,,,,,,
9300,11204974,방병원,IDOLPHIN-S(Videoguide catheter),,,,,,"1,430,000",,,,,,,
9301,11204974,방병원,"ENFIX Cross Link 흉,요추(한시적 비급여)",,,,,,"500,000",,,,,,,
9302,11204974,방병원,"ENFIX Screw Set 흉,요추(한시적 비급여)",,,,,,"360,000",,,,,,,
9303,11204974,방병원,"ENFIX ROD 흉,요추(한시적 비급여)",,,,,,"180,000",,,,,,,
9304,11204974,방병원,Anyplus Insert Lumb,,,,,,"1,787,500",,,,,,,
9305,11204974,방병원,Anyplus Insert Cervical,,,,,,"2,288,000",,,,,,,
9306,11204974,방병원,HEKTOR(헥트로),,,,,,"2,800,000",,,,,,,
9307,11204974,방병원,INTRASPINE,,,,,,"3,500,000",,,,,,,
9308,11204974,방병원,INTO-L BIO(L nucleoplasty),,,,,,"990,000",,,,,,,
9309,11204974,방병원,INTO-LB,,,,,,"990,000",,,,,,,
9310,11204974,방병원,YES DISC(요추),,,,,,"900,000",,,,,,,
9311,11204974,방병원,YES C DISC(경추),,,,,,"880,000",,,,,,,
9312,11204974,방병원,DISC FX SYSTEM,,,,,,"1,980,000",,,,,,,
9313,11204974,방병원,ALLOMEND ADM,,,,,,"1,540,000",,,,,,,
9314,11204974,방병원,MEGADERM,,,,,,"1,540,000",,,,,,,
9315,11204974,방병원,K-D CLAMP,,,,,,"200,000",,,,,,,
9316,11204974,방병원,카티스템,,,,,,"8,000,000",,,,,,,
9317,11204974,방병원,CARTIFILL,,,,,,"3,000,000",,,,,,,
9318,11204974,방병원,노바콜피브릴라 0.5g,,,,,,"550,000",,,,,,,
9319,11204974,방병원,BLOODSTOP IX,,,,,,"350,000",,,,,,,
9320,11204974,방병원,젠타큐,,,,,,"350,000",,,,,,,
9321,11204974,방병원,OXIPLEX,,,,,,"700,000",,,,,,,
9322,11204974,방병원,GUARDIX-SP,,,,,,"700,000",,,,,,,
9323,11204974,방병원,하이배리(HIBARRY),,,,,,"200,000",,,,,,,
9324,11204974,방병원,마이젠,,,,,,"250,000",,,,,,,
9325,11204974,방병원,INTERBLOCK,,,,,,"1,200,000",,,,,,,
9326,11204974,방병원,"LMA tube #3,#4,#5",,,,,,"127,050",,,,,,,
9327,11204974,방병원,IV FILTER,,,,,,"10,000",,,,,,,
9328,11204974,방병원,Innomed silicone tape,,,,,,"6,600",,,,,,,
9329,11204974,방병원,Innomed silicone tape 8cm*18cm(E),,,,,,"60,000",,,,,,,
9330,11204974,방병원,"코반 1""",,,,,,"1,400",,,,,,,
9331,11204974,방병원,스테리스트립,,,,,,"4,500",,,,,,,
9332,11204974,방병원,SUNTOUCH (ACESTOP) SOLUBLE HEMOSTATIC GAUZE,,,,,,"200,000",,,,,,,
9333,11204974,방병원,KM BAND PIN,,,,,,"330,000",,,,,,,
9334,11204974,방병원,"ALKANTIS HIP,Shoulder",,,,,,"77,000",,,,,,,
9335,11204974,방병원,ALKANTIS SPINE,,,,,,"99,000",,,,,,,
9336,11204974,방병원,"ALKANTIS(가로) knee,ankle,elbow,wrist",,,,,,"77,000",,,,,,,
9337,11204974,방병원,"ALKANTIS(세로) knee,humerus",,,,,,"77,000",,,,,,,
9338,11204974,방병원,Fixing Roll(1cm) 4인치,,,,,,50,,,,,,,
9339,11204974,방병원,Fixing Roll(1cm) 6인치,,,,,,80,,,,,,,
9340,11204974,방병원,HEKAHAFT 4cm*4m,,,,,,"3,300",,,,,,,
9341,11204974,방병원,HEKAHAFT 8cm*4m,,,,,,"3,700",,,,,,,
9342,11204974,방병원,드레싱케어1호,,,,,,300,,,,,,,
9343,11204974,방병원,드레싱케어3호,,,,,,600,,,,,,,
9344,11204974,방병원,드레싱케어4호,,,,,,900,,,,,,,
9345,11204974,방병원,드레싱케어5호,,,,,,"1,200",,,,,,,
9346,11204974,방병원,드레싱케어6호,,,,,,"1,500",,,,,,,
9347,11204974,방병원,OPSITE POST-OP 6.5*5,,,,,,"1,500",,,,,,,
9348,11204974,방병원,OPSITE POST-OP 9.8*8.5,,,,,,"2,500",,,,,,,
9349,11204974,방병원,OPSITE POST-OP 15.5*8.5,,,,,,"4,000",,,,,,,
9350,11204974,방병원,OPSITE POST-OP 25*10,,,,,,"5,000",,,,,,,
9351,11204974,방병원,FIXBAND-IV,,,,,,"1,500",,,,,,,
9352,11204974,방병원,FIXBAND-F,,,,,,"5,000",,,,,,,
9353,11204974,방병원,FIXBAND-L,,,,,,"1,500",,,,,,,
9354,11204974,방병원,MULTIFIX ENDO Ⅲ (E-Line),,,,,,"22,000",,,,,,,
9355,11204974,방병원,MULTIFIX EF,,,,,,"9,000",,,,,,,
9356,11204974,방병원,MULTI-FIX EASY BAND,,,,,,"80,000",,,,,,,
9357,11204974,방병원,SKINCLO FNC,,,,,,"150,000",,,,,,,
9358,11204974,방병원,SURGI CHITO 13*13,,,,,,"80,000",,,,,,,
9359,11204974,방병원,SURGI CHITO 20*20,,,,,,"100,000",,,,,,,
9360,11204974,방병원,씨에스락에이(SPO2 senser),,,,,,"20,000",,,,,,,
9361,11204974,방병원,성우픽스아이브이(SW FIX IV),,,,,,"10,000",,,,,,,
9362,11204974,방병원,워터바이오스킨,,,,,,"45,000",,,,,,,
9363,11204974,방병원,1 PRIMARY WOUND DRESSING 10ml,,,,,,"120,000",,,,,,,
9364,11204974,방병원,1 PRIMARY WOUND DRESSING 17ml,,,,,,"220,000",,,,,,,
9365,11204974,방병원,GM SUTION FIX,,,,,,"15,000",,,,,,,
9366,11204974,방병원,DEL-L(Bovie tip cleaner),,,,,,"10,000",,,,,,,
9367,11204974,방병원,"Self tourniquet4"",6""(RAPBAND)",,,,,,"150,000",,,,,,,
9368,11204974,방병원,"Stokinet 4"",6""",,,,,,"40,000",,,,,,,
9369,11204974,방병원,대한멸균드레싱밴드,,,,,,"1,400",,,,,,,
9370,11204974,방병원,성장판검사,,,,,,"40,000",,,,,,,
9371,11204974,방병원,수면내시경(위),,,,,,"50,000",,,,,,,
9372,11204974,방병원,수면내시경(대장),,,,,,"60,000",,,,,,,
9373,11204974,방병원,"수면내시경(위,대장동시)",,,,,,"90,000",,,,,,,
9374,11204974,방병원,influenza A/B kit[현장검사],,,,,,"30,000",,,,,,,
9375,11204974,방병원,조직검사 슬라이드 제작비,,,,,,"5,000",,,,,,,
9376,11204974,방병원,Inbody(체지방분석검사),,,,,,"10,000",,,,,,,
9377,11204974,방병원,Anti CCP항체[IgG],,,,,,"45,000",,,,,,,
9378,11204974,방병원,동맥경화도검사(맥파전달속도측정),,,,,,"50,000",,,,,,,
9379,11204974,방병원,메티실린내성 황색포도알균 유전자검사,,,,,,"40,000",,,,,,,
9380,11204974,방병원,CLEANSER BOTTLE,,,,,,"23,000",,,,,,,
9381,11204974,방병원,허혈성 변형 알부민 검사(IMA),,,,,,"50,000",,,,,,,
9382,11204974,방병원,뇌정밀검사1,,,,,,"490,000",,,,,,,
9383,11204974,방병원,뇌정밀검사2,,,,,,"590,000",,,,,,,
9384,11204974,방병원,L-Spine MRI+Myelogram,,,,,,"550,000",,,,,,,
9385,11204974,방병원,C-Spine MRI+Myelogram,,,,,,"550,000",,,,,,,
9386,11204974,방병원,Myelogram MRI,,,,,,"400,000",,,,,,,
9387,11204974,방병원,Abdomen MRI,,,,,,"400,000",,,,,,,
9388,11204974,방병원,Abdomen  MRI(En),,,,,,"550,000",,,,,,,
9389,11204974,방병원,ACL MRI,,,,,,"300,000",,,,,,,
9390,11204974,방병원,PCL MRI,,,,,,"300,000",,,,,,,
9391,11204974,방병원,Ankle MRI,,,,,,"400,000",,,,,,,
9392,11204974,방병원,Both Hip Joint MRI,,,,,,"400,000",,,,,,,
9393,11204974,방병원,C-Spine MRI,,,,,,"400,000",,,,,,,
9394,11204974,방병원,L-Spine MRI,,,,,,"400,000",,,,,,,
9395,11204974,방병원,T-Spine MRI,,,,,,"400,000",,,,,,,
9396,11204974,방병원,C-Spine MRI(En),,,,,,"550,000",,,,,,,
9397,11204974,방병원,L-Spine MRI(En),,,,,,"550,000",,,,,,,
9398,11204974,방병원,T-Spine MRI(En),,,,,,"550,000",,,,,,,
9399,11204974,방병원,T-L Spine MRI,,,,,,"550,000",,,,,,,
9400,11204974,방병원,T-L Spine MRI(En),,,,,,"700,000",,,,,,,
9401,11204974,방병원,Knee MRI,,,,,,"400,000",,,,,,,
9402,11204974,방병원,Ankle MRI,,,,,,"400,000",,,,,,,
9403,11204974,방병원,Lower Leg MRI,,,,,,"400,000",,,,,,,
9404,11204974,방병원,Pelvis MRI,,,,,,"400,000",,,,,,,
9405,11204974,방병원,Shoulder MRI,,,,,,"400,000",,,,,,,
9406,11204974,방병원,Brain MRI+diffusion,,,,,,"450,000",,,,,,,
9407,11204974,방병원,Brain MRI+MRA+diffusion,,,,,,"700,000",,,,,,,
9408,11204974,방병원,Brain MRI+MRA,,,,,,"600,000",,,,,,,
9409,11204974,방병원,Brain MRI+MRA+Carotid artery MRA,,,,,,"590,000",,,,,,,
9410,11204974,방병원,Brain MRI(En)+MRA,,,,,,"750,000",,,,,,,
9411,11204974,방병원,Brain MRI,,,,,,"400,000",,,,,,,
9412,11204974,방병원,Brain MRA,,,,,,"400,000",,,,,,,
9413,11204974,방병원,Brain Diffusion,,,,,,"200,000",,,,,,,
9414,11204974,방병원,Foot MRI,,,,,,"400,000",,,,,,,
9415,11204974,방병원,Sholuder Arthrogram (Gd inject),,,,,,"550,000",,,,,,,
9416,11204974,방병원,Wrist MRI,,,,,,"400,000",,,,,,,
