,Unnamed: 0,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
23261,3112.0,21202591,부산본병원,자기공명영상진단-혈관(심혈관),,MRI,,,"450,000","450,000","675,000",,,,,
23262,3113.0,21202591,부산본병원,비침습적 무통증 신호요법,,처치료,,,"30,000",0,0,,,Scrambler Therapy,,
23263,3114.0,21202591,부산본병원,[마취통증초음파]대퇴신경,,초음파,,,"50,000",0,0,,,,,
23264,3115.0,21202591,부산본병원,[마취통증초음파]상완신경총,,초음파,,,"50,000",0,0,,,,,
23265,3116.0,21202591,부산본병원,[마취통증초음파]말초신경,,초음파,,,"30,000",0,0,,,,,
23266,3117.0,21202591,부산본병원,Anti-PCA  Ab(Yo Autoantibody),,수탁검사료,,,"75,000",0,0,,,,,
23267,3118.0,21202591,부산본병원,MRI-뇌(뇌)-표준처방용,,MRI,,,"300,000",0,0,,,,,
23268,3119.0,21202591,부산본병원,Pre OP MRI - shoulder,,MRI,,,"300,000",0,0,,,,,
23269,3120.0,21202591,부산본병원,Post OP MRI - shoulder,,MEI,,,"300,000",0,0,,,,,
23270,3121.0,21202591,부산본병원,자기공명영상진단-뇌(뇌)(조영제사용),,MRI,,,"450,000",0,0,,,,,
23271,3122.0,21202591,부산본병원,도수치료(신경과-전정),,이학요법료,,,"35,000",0,0,,,,,
23272,3123.0,21202591,부산본병원,FIMS-1부위,,처치및수술료,,,"20,000",0,0,,,,,
23273,3124.0,21202591,부산본병원,FIMS-2부위,,처치및수술료,,,"30,000",0,0,,,,,
23274,3125.0,21202591,부산본병원,당알부민 Glycoalbumin,,검사료,,,"28,000",0,0,,,,,
23275,3126.0,21202591,부산본병원,ANNA  type 1 Ab(Hu Autoantibody),,검사료,,,"75,000",0,0,,,,,
23276,3127.0,21202591,부산본병원,ANNA  type 2 Ab(Ri  Autoantibody),,검사료,,,"75,000",0,0,,,,,
23277,3128.0,21202591,부산본병원,[마취통증초음파]척추경막외,,초음파,,,"50,000",0,0,,,,,
23278,3129.0,21202591,부산본병원,MRI-Perfusion,,MRI,,,"200,000",0,0,,,,,
23279,3130.0,21202591,부산본병원,Prolotheraphy사지관절(대)(증식치료),,이학요법료,,,"100,000",0,0,,,,,
23280,3131.0,21202591,부산본병원,Prolotheraphy사지관절(소)(증식치료),,이학요법료,,,"50,000",0,0,,,,,
23281,3132.0,21202591,부산본병원,Prolotheraphy사지관절(중)(증식치료),,이학요법료,,,"70,000",0,0,,,,,
23282,3133.0,21202591,부산본병원,Prolotherapy척추부위(소)(증식치료),,이학요법료,,,"15,000",0,0,,,,,
23283,3134.0,21202591,부산본병원,Prolotherapy척추부위(중)(증식치료),,이학요법료,,,"20,000",0,0,,,,,
23284,3135.0,21202591,부산본병원,Prolotherapy척추부위(대)(증식치료),,이학요법료,,,"30,000",0,0,,,,,
23285,3136.0,21202591,부산본병원,도수치료(목),,물리치료,,,"40,000",0,0,,,,,
23286,3137.0,21202591,부산본병원,도수치료(허리),,물리치료,,,"50,000",0,0,,,,,
23287,3138.0,21202591,부산본병원,도수치료(목+허리),,물리치료,,,"70,000",0,0,,,,,
23288,3139.0,21202591,부산본병원,"도수치료(주관절,완관절,족관절,지관절)",,물리치료,,,"40,000",0,0,,,,,
23289,3140.0,21202591,부산본병원,1인실 병실차액,,상급병실료,,,"150,000","150,000","180,000",,,"506,  606,  705:\180,000 / 308, 310, 311, 313,315, 317, 318:\150,000",,
23290,3141.0,21202591,부산본병원,MRI- C-Spine + T-L Spine(sag),,MRI,,,"600,000",0,0,,,,,
23291,3142.0,21202591,부산본병원,MRI-척추(경추) (T2),,MRI,,,"150,000",0,0,,,,,
23292,3143.0,21202591,부산본병원,MRI- L-Spine(T2) + Hip(Cor),,MRI,,,"450,000",0,0,,,,,
23293,3144.0,21202591,부산본병원,MRI-근골격계(슬관절-TKRA 용),,MRI,,,"300,000",0,0,,,,,
23294,3145.0,21202591,부산본병원,자기공명영상진단-척추(요천추)(조영제사용),,MRI,,,"450,000",0,0,,,,,
23295,3146.0,21202591,부산본병원,자기공명영상진단-근골격계(관절외하지)(조영제사용),,MRI,,,"450,000",0,0,,,,,
23296,3147.0,21202591,부산본병원,출입증카드분실비용,,기타,,,"5,000",0,0,,,,,
23297,3148.0,21202591,부산본병원,[마취통증초음파]양측 상완신경총,,초음파,,,"100,000",0,0,,,,,
23298,3149.0,21202591,부산본병원,ABM/P-15 펩티드(i-FACTOR)를 이용한 척추 유합용 골 이식술,,수술행위료,,,"100,000",0,0,,,신의료기술(평가 유예 신의료기술),,
23299,3150.0,21202591,부산본병원,허혈성 변형 알부민 검사(IMA),,검사료,,,"45,000",0,0,,,,,
23300,3151.0,21202591,부산본병원,일반밥(보호자식),,식대,,,"5,790",0,0,,,,,
23301,3152.0,21202591,부산본병원,US-Joint-Carpal·Finger [편측],,초음파,,,"80,000",0,0,,,손가락-편측,,
23302,3153.0,21202591,부산본병원,SONO(단순),,초음파,,,"20,000",0,0,,,,,
23303,3154.0,21202591,부산본병원,SONO(복잡),,초음파,,,"30,000",0,0,,,,,
23304,3155.0,21202591,부산본병원,박타프리실드실린지1m(A형간염백신),,약제,,,"55,000",0,0,,,A형 간염백신,,
23305,3156.0,21202591,부산본병원,EDEN-EC (SELD catheter ),,치료재료,,,"2,310,000",0,0,,,,,
23306,3157.0,21202591,부산본병원,페라미플루주,,약제,,,"35,000",0,0,,,,,
23307,3158.0,21202591,부산본병원,MEDICLORE 1cc,,제료대,,,"150,000","150,000","150,000",,,유착방지제,,
23308,3159.0,21202591,부산본병원,MEDICLORE 3cc,,재료대,,,"450,000","450,000","450,000",,,유착방지제,,
23309,3160.0,21202591,부산본병원,MEDICLORE 5cc,,재료대,,,"660,000","660,000","660,000",,,,,
23310,3161.0,21202591,부산본병원,SPINAUT-BX catheter,,치료재료,,,"1,859,000",0,0,,,,,
23311,3162.0,21202591,부산본병원,VEELER(SELD catheter),,수술재료대,,,"2,450,000",0,0,,,,,
23312,3163.0,21202591,부산본병원,MEGADERM(4*5cm),,처치및수술료,,,"1,320,000","1,320,000","1,980,000",,,,,
23313,3164.0,21202591,부산본병원,페린젝트 주 10ml,,주사료(재료),,,"250,000","250,000","375,000",,,,,
23314,3165.0,21202591,부산본병원,INDIGO (Epidural Catheter),,수술재료대,,,"600,000","600,000","900,000",,,,,
23315,3166.0,21202591,부산본병원,DEMIOS 1cc(메디보니)(DBM+POLOXAMER+STERILE WATER),,처치및 수술재료,,,"880,000","350,000","968,000",,,,,
23316,3167.0,21202591,부산본병원,CARTIFILL 603/ 3cc,,처치 및 수술재료,,,"3,000,000","3,000,000","3,900,000",,,,,
23317,3168.0,21202591,부산본병원,필터주사기(GREEN MEDI SAFETY FILTER),,치료재료대,,,920,920,"2,940",,,,,
23318,3169.0,21202591,부산본병원,한림덱스토민주2ml(데스메데토미딘염산염),,주사제료,,,"92,000",0,0,,,,,
23319,3170.0,21202591,부산본병원,ADFLEX (방수밴드) 6*7,,치료재료대,,,470,470,470,,,,,
23320,3171.0,21202591,부산본병원,ADFLEX (방수밴드) 10*12,,치료재료대,,,830,830,830,,,,,
23321,3172.0,21202591,부산본병원,SUREFUSE-TM 3cc(DBM+CMC),,치료재료대,,,"1,500,000","1,500,000","3,000,000",,,골대체제,,
23322,3173.0,21202591,부산본병원,SUREFUSE-TM 1cc(DBM+CMC),,치료재료대,,,"800,000","800,000","1,600,000",,,골대체제,,
23323,3174.0,21202591,부산본병원,네프콤 주사액 2ml(네포팜염산염),,주사료,,,"7,950",0,0,,,,,
23324,3175.0,21202591,부산본병원,BIO BMP2 (1cc),,수술재료,,,"2,301,000","2,301,000","3,451,500",,,,,
23325,3176.0,21202591,부산본병원,카티스템(1.5ml/병),,수술료(재료),,,"7,500,000","7,500,000","15,000,000",,,,,
23326,3177.0,21202591,부산본병원,멀티비타주,,재료대,,,"12,000","12,000","18,000",,,,,
23327,3178.0,21202591,부산본병원,녹십자세포배양일본뇌염백신주0.7ml,,재료대,,,"33,000","33,000","66,000",,,,,
23328,3179.0,21202591,부산본병원,F2 bipolar tip (1level)-IDET기구,,치료재료,,,"2,900,000",0,0,,,IDET기구,,
23329,3180.0,21202591,부산본병원,F2 bipolar tip (2level)-IDET기구,,치료재료,,,"5,800,000",0,0,,,IDET기구,,
23330,3181.0,21202591,부산본병원,F2 bipolar tip (3level)-IDET기구,,치료재료,,,"8,700,000",0,0,,,IDET기구,,
23331,3182.0,21202591,부산본병원,큐라패드 10*10(제투비트대체),,재료대,,,"3,500","3,500","5,250",,,,,
23332,3183.0,21202591,부산본병원,큐라패드 10*20(제투비트대체),,재료대,,,"5,500","5,500","8,250",,,,,
23333,3184.0,21202591,부산본병원,BIO BMP2 (0.5cc),,수술재료대,,,"1,100,000","1,100,000","2,200,000",,,,,
23334,3185.0,21202591,부산본병원,LDISQ Cath.(1level)-IDET기구(한빛),,수술재료대,,,"2,900,000","2,900,000","5,800,000",,,IDET(재료),,
23335,3186.0,21202591,부산본병원,LDISQ Cath.(2level)-IDET기구(한빛),,수술재료대,,,"5,800,000","5,800,000","11,600,000",,,IDET(재료),,
23336,3187.0,21202591,부산본병원,LDISQ Cath.(3level)-IDET기구(한빛),,수술재료대,,,"8,700,000","8,700,000","17,400,000",,,IDET(재료),,
23337,3188.0,21202591,부산본병원,ST.REED PLUS( PEN catheter),,수술재료대,,,"924,000",0,0,,,PEN catheter,,
23338,3189.0,21202591,부산본병원,SPM FILTER SET,,마취재료대,,,"7,700","7,700","15,400",,,BPB 마취시 연결하는 filter,,
23339,3190.0,21202591,부산본병원,D-GUN SYSTEM (전규격),,수술재료대,,,"2,800,000","2,800,000","4,200,000",,,경막외강 신경근성형술(SELD) 재료,,
23340,3191.0,21202591,부산본병원,"노보시스0.5g (BMP-2:0.5mg,HA:0.5g)",,수술재료,,,"1,914,000",0,0,,,골이식용 복합재료,,
23341,3192.0,21202591,부산본병원,"노보시스1g (BMP-2:1.0mg,HA:1.0g)",,수술재료,,,"2,871,000",0,0,,,골이식용 복합재료,,
23342,3193.0,21202591,부산본병원,ELAFIT LATEX FREE(엘라피트)-Traction KIT,,일반재료대,,,"39,000",0,0,,,Traction kit/ 8*4CM,,
23343,3194.0,21202591,부산본병원,ACECOL 1.0ml (에이스콜 1.0ml),,수술재료대,,,"220,000",0,0,,,,,
23344,3195.0,21202591,부산본병원,큐블럭(QBLOCK) 3ml,,수술재료대,,,"840,000",0,0,,,척추경막외유착방지제,,
23345,3196.0,21202591,부산본병원,EPISOL Catheter,,수술재료대,,,"924,000",0,0,,,PEN카테타,,
23346,3197.0,21202591,부산본병원,GENERFILL-H,,수술재료,,,"180,000",0,0,,,,,
23347,3198.0,21202591,부산본병원,슈퍼크린,,수술재료,,,"8,000",0,0,,,(지혈패드),,
23348,3199.0,21202591,부산본병원,Twitchview,,일반재료,,,"132,000",0,0,,,마취환자-EMG방식을이용한모니터링,,
23349,3200.0,21202591,부산본병원,NDA PLUS,,치료재료,,,"28,500",0,0,,,피부보호제,,
23350,3201.0,21202591,부산본병원,PENKO CLIP,,치료재료,,,"8,000",0,0,,,,,
23351,3202.0,21202591,부산본병원,US-Joint-Tarsal·Toe [편측],,초음파,,,"80,000",0,0,,,발가락-편측,,
23352,3203.0,21202591,부산본병원,MRI-두경부(안면),,MRI,,,"450,000",0,0,,,,,
23353,3204.0,21202591,부산본병원,MRI-두경부(부비동),,MRI,,,"450,000",0,0,,,,,
23354,3205.0,21202591,부산본병원,EPISOL H(PEN-Ballon용),,수술재료,,,"1,520,000",0,0,,,PEN CATHTER,,
23355,3206.0,21202591,부산본병원,DB STIK,,수술재료,,,"990,000",0,0,,,동종골,,
23356,3207.0,21202591,부산본병원,FORA-B,,수술재료,,,"1,520,000",0,0,,,PEN BALLON CATHTER,,
23357,3515.0,38203570,메트로병원,항CCP항체[IgG],,,,,"40,000",,,,검사료,,,
23358,3516.0,38203570,메트로병원,허혈성 번형 알부민 검사,,,,,"55,000",,,,검사료,,,
23359,3517.0,38203570,메트로병원,동맥경화도검사(맥파전달속도측정),,,,,"50,000",,,,검사료,,,
23360,3518.0,38203570,메트로병원,"인플루엔자 A,B 바이러스항원검사[현장검사]",,,,,"25,000",,,,검사료,,,
23361,3519.0,38203570,메트로병원,위내시경 수면 관리료,,,,,"40,000",,,,검사료,,,
23362,3520.0,38203570,메트로병원,위내시경 수면 관리료- 용종절제,,,,,"80,000",,,,검사료,,,
23363,3521.0,38203570,메트로병원,대장내시경 수면 관리료,,,,,"80,000",,,,검사료,,,
23364,3522.0,38203570,메트로병원,대장내시경 수면 관리료- 용종절제 1,,,,,"120,000",,,,검사료,,,
23365,3523.0,38203570,메트로병원,대장내시경 수면 관리료- 용종절제 2,,,,,"130,000",,,,검사료,,,
23366,3524.0,38203570,메트로병원,"DITI (HAND,FOOT)",,,,,"80,000",,,,기능검사,,,
23367,3525.0,38203570,메트로병원,"DITI (상지,하지)",,,,,"100,000",,,,기능검사,,,
23368,3526.0,38203570,메트로병원,DITI - 전신,,,,,"150,000",,,,기능검사,,,
23369,3527.0,38203570,메트로병원,상급병실 사용료 - 1인실 A,,,,,"220,000",,,,병실차액,,,
23370,3528.0,38203570,메트로병원,추간판내 고주파 열치료술,,,,,"800,000",,,,수술료,,,
23371,3529.0,38203570,메트로병원,추간판내 고주파 열치료술(고급),,,,,"1,000,000",,,,수술료,,,
23372,3530.0,38203570,메트로병원,추간판내 고주파 열치료술(DISC FX사용),,,,,"400,000",,,,수술료,,,
23373,3531.0,38203570,메트로병원,내시경적 경막외강 신경근성형술,,,,,"1,000,000",,,,수술료,,,
23374,3532.0,38203570,메트로병원,경피적 경막외강 신경성형술,,,,,"700,000",,,,수술료,,,
23375,3533.0,38203570,메트로병원,경피적 경막외강 신경성형술-2,,,,,"200,000",,,,수술료,,,
23376,3534.0,38203570,메트로병원,경피적 풍선확장 경막외강 신경성형,,,,,"400,000",,,,수술료,,,
23377,3535.0,38203570,메트로병원,경피적 풍선확장 경막외강 신경성형(FORA-B TF),,,,,"650,000",,,,수술료,,,
23378,3536.0,38203570,메트로병원,경피적 풍선확장 경막외강 신경성형(FORA-B),,,,,"700,000",,,,수술료,,,
23379,3537.0,38203570,메트로병원,보호자식대,,,,,"5,500",,,,식대,,,
23380,3538.0,38203570,메트로병원,공기밥,,,,,"1,000",,,,식대,,,
23381,3539.0,38203570,메트로병원,"프로즌 겔, 1tube",,,,,"17,000",,,,약제료,,,
23382,3540.0,38203570,메트로병원,BAP SCAR CARE GEL 15g,,,,,"75,000",,,,약제료,,,
23383,3541.0,38203570,메트로병원,실덤듀어액션스카겔 15g,,,,,"80,000",,,,약제료,,,
23384,3542.0,38203570,메트로병원,이지에프 새살 연고,,,,,"25,000",,,,약제료,,,
23385,3543.0,38203570,메트로병원,엔도필정,,,,,"1,000",,,,약제료,,,
23386,3544.0,38203570,메트로병원,트레스탄캅셀,,,,,297,,,,약제료,,,
23387,3545.0,38203570,메트로병원,박티그라,,,,,"2,000",,,,약제료,,,
23388,3546.0,38203570,메트로병원,후시딘-10G,,,,,"7,430",,,,약제료,,,
23389,3547.0,38203570,메트로병원,플로실,,,,,"500,000",,,,약제료,,,
23390,3548.0,38203570,메트로병원,나스타제정,,,,,220,,,,약제료,,,
23391,3549.0,38203570,메트로병원,프리번정,,,,,400,,,,약제료,,,
23392,3550.0,38203570,메트로병원,원틸라겔,,,,,"20,000",,,,약제료,,,
23393,3551.0,38203570,메트로병원,삼성 타우로리딘 주,,,,,"150,000",,,,약제료,,,
23394,3552.0,38203570,메트로병원,체외충격파치료-1회,,,,,"40,000",,,,이학요법료,,,
23395,3553.0,38203570,메트로병원,체외충격파치료-3회이상 1회당,,,,,"20,000",,,,이학요법료,,,
23396,3554.0,38203570,메트로병원,도수치료,,,,,"49,000",,,,이학요법료,,,
23397,3555.0,38203570,메트로병원,척추도수치료,,,,,"49,000",,,,이학요법료,,,
23398,3556.0,38203570,메트로병원,척추도수치료- 복합도수,,,,,"60,000",,,,이학요법료,,,
23399,3557.0,38203570,메트로병원,척추도수치료- 단순도수,,,,,"55,000",,,,이학요법료,,,
23400,3558.0,38203570,메트로병원,신장분사치료- 편측,,,,,"15,000",,,,이학요법료,,,
23401,3559.0,38203570,메트로병원,신장분사치료- 양측,,,,,"20,000",,,,이학요법료,,,
23402,3560.0,38203570,메트로병원,비침습적 무통증 신호요법,,,,,"35,000",,,,이학요법료,,,
23403,3561.0,38203570,메트로병원,특수도수치료,,,,,"80,000",,,,이학요법료,,,
23404,3562.0,38203570,메트로병원,도수치료(야간),,,,,"55,000",,,,이학요법료,,,
23405,3563.0,38203570,메트로병원,무릎보조기,,,,,"100,000",,,,재료대,,,
23406,3564.0,38203570,메트로병원,허리보호대,,,,,"45,000",,,,재료대,,,
23407,3565.0,38203570,메트로병원,코르셋,,,,,"120,000",,,,재료대,,,
23408,3566.0,38203570,메트로병원,손목스프린트-엄지,,,,,"50,000",,,,재료대,,,
23409,3567.0,38203570,메트로병원,"손목스프린트(DR MED)S,M,L,XL",,,,,"55,000",,,,재료대,,,
23410,3568.0,38203570,메트로병원,소프트칼라,,,,,"14,000",,,,재료대,,,
23411,3569.0,38203570,메트로병원,ASAN-ZINEU F BALLOON CATHETER,,,,,"600,000",,,,재료대,,,
23412,3570.0,38203570,메트로병원,"EDENFUSE, EDENFUSE OSTEOPLUS-1cc",,,,,"880,000",,,,재료대,,,
23413,3571.0,38203570,메트로병원,"EDENFUSE, EDENFUSE OSTEOPLUS-0.5cc",,,,,"440,000",,,,재료대,,,
23414,3572.0,38203570,메트로병원,ST COX,,,,,"495,000",,,,재료대,,,
23415,3573.0,38203570,메트로병원,CELLO NAVI-NP,,,,,"800,000",,,,재료대,,,
23416,3574.0,38203570,메트로병원,FORA-B,,,,,"1,000,000",,,,재료대,,,
23417,3575.0,38203570,메트로병원,FORA-B TF,,,,,"550,000",,,,재료대,,,
23418,3576.0,38203570,메트로병원,D-GUN SYSTEM,,,,,"2,500,000",,,,재료대,,,
23419,3577.0,38203570,메트로병원,INDIGO(NP),,,,,"350,000",,,,재료대,,,
23420,3578.0,38203570,메트로병원,큐어젠,,,,,"200,000",,,,재료대,,,
23421,3579.0,38203570,메트로병원,COMFEEL BARRIER CREAM,,,,,"33,000",,,,재료대,,,
23422,3580.0,38203570,메트로병원,MULTI-FIX EASY BAND(상하지),,,,,"50,000",,,,재료대,,,
23423,3581.0,38203570,메트로병원,PROHEAL 10*10,,,,,"120,000",,,,재료대,,,
23424,3582.0,38203570,메트로병원,HEKAFAST-short arm,,,,,"10,000",,,,재료대,,,
23425,3583.0,38203570,메트로병원,HEKAFAST-long arm,,,,,"30,000",,,,재료대,,,
23426,3584.0,38203570,메트로병원,HEKAFAST-short leg,,,,,"12,000",,,,재료대,,,
23427,3585.0,38203570,메트로병원,HEKAFAST-long leg,,,,,"33,000",,,,재료대,,,
23428,3586.0,38203570,메트로병원,DERMABOND mini-0.36ml,,,,,"100,000",,,,재료대,,,
23429,3587.0,38203570,메트로병원,DERMABOND ADVANCED-0.7ml,,,,,"150,000",,,,재료대,,,
23430,3588.0,38203570,메트로병원,DERMABOND PRINEO-22CM,,,,,"280,000",,,,재료대,,,
23431,3589.0,38203570,메트로병원,Aluminum splint,,,,,"5,000",,,,재료대,,,
23432,3590.0,38203570,메트로병원,SUREFUSE-TM,,,,,"688,000",,,,재료대,,,
23433,3591.0,38203570,메트로병원,MATRIDERM(52*74*1mm),,,,,"1,100,000",,,,재료대,,,
23434,3592.0,38203570,메트로병원,MATRIDERM(105*148*1mm),,,,,"4,300,000",,,,재료대,,,
23435,3593.0,38203570,메트로병원,BONGENER-1cc,,,,,"600,000",,,,재료대,,,
23436,3594.0,38203570,메트로병원,RAFUGEN DBM GEL PRO,,,,,"700,000",,,,재료대,,,
23437,3595.0,38203570,메트로병원,CENS,,,,,"100,000",,,,재료대,,,
23438,3596.0,38203570,메트로병원,MOBI-C WITH PLUG FIT,,,,,"5,000,000",,,,재료대,,,
23439,3597.0,38203570,메트로병원,"LDISQ, LDISQ-C",,,,,"1,700,000",,,,재료대,,,
23440,3598.0,38203570,메트로병원,PENS II(IDET 고급),,,,,"3,000,000",,,,재료대,,,
23441,3599.0,38203570,메트로병원,"ABRO-C,L(IDET)",,,,,"1,700,000",,,,재료대,,,
23442,3600.0,38203570,메트로병원,ST REED PLUS,,,,,"800,000",,,,재료대,,,
23443,3601.0,38203570,메트로병원,VEELER,,,,,"2,900,000",,,,재료대,,,
23444,3602.0,38203570,메트로병원,REGENSEAL 1cc,,,,,"130,000",,,,재료대,,,
23445,3603.0,38203570,메트로병원,COLLASHIELD-1cc,,,,,"200,000",,,,재료대,,,
