,중분류,소분류,코드,명칭,구분,비용,최저비용,최고비용,치료재료대포함,약제비포함,특이사항,Unnamed: 0,병원코드,병원명,분류,중복컬럼_1,약제비포함여부,치료재료대포함여부
24283,,,,도수치료(Manual therapy)(S)2 1일당,,"130,000",,,,,,8069.0,21203342.0,척시원병원,275,,,
24284,,,,Asthro Wrist MRI (Rt),,"100,000",,,,,,8070.0,21203342.0,척시원병원,274,,,
24285,,,,Asthro Wrist MRI (Lt),,"100,000",,,,,,8071.0,21203342.0,척시원병원,273,,,
24286,,,,Asthro Shoulder MRI(Rt),,"100,000",,,,,,8072.0,21203342.0,척시원병원,272,,,
24287,,,,Asthro Shoulder MRI(Lt),,"100,000",,,,,,8073.0,21203342.0,척시원병원,271,,,
24288,,,,Asthro Both Hip MRI,,"100,000",,,,,,8074.0,21203342.0,척시원병원,270,,,
24289,,,,DISCURE,,"2,000,000",,,,,,8075.0,21203342.0,척시원병원,269,,,
24290,,,,SG MEGAFIX2 Rod,,"424,000",,,,,,8076.0,21203342.0,척시원병원,268,,,
24291,,,,SG MEGAFIX2 SCREW SET,,"535,450",,,,,,8077.0,21203342.0,척시원병원,267,,,
24292,,,,HIV항체[현장검사],,"45,000",,,,,,8078.0,21203342.0,척시원병원,266,,,
24293,,,,소견서(추가),,"1,000",,,,,,8079.0,21203342.0,척시원병원,265,,,
24294,,,,소견서,,"10,000",,,,,,8080.0,21203342.0,척시원병원,264,,,
24295,,,,T-GARDER(bite block),,"55,000",,,,,,8081.0,21203342.0,척시원병원,263,,,
24296,,,,HCV 항체검사[간이검사],,"45,000",,,,,,8082.0,21203342.0,척시원병원,262,,,
24297,,,,Peak TLIF Cage,,"990,000",,,,,,8083.0,21203342.0,척시원병원,261,,,
24298,,,,쎄레스톤지크림/30g,,"6,900",,,,,,8084.0,21203342.0,척시원병원,260,,,
24299,,,,후시딘연고5g,,"4,800",,,,,,8085.0,21203342.0,척시원병원,259,,,
24300,,,,박티그라,,"2,500",,,,,,8086.0,21203342.0,척시원병원,258,,,
24301,,,,머슬린액,,"2,100",,,,,,8087.0,21203342.0,척시원병원,257,,,
24302,,,,베아제,,292,,,,,,8088.0,21203342.0,척시원병원,256,,,
24303,,,,스티몰액,,"2,100",,,,,,8089.0,21203342.0,척시원병원,255,,,
24304,,,,트레스탄캡슐,,"1,000",,,,,,8090.0,21203342.0,척시원병원,254,,,
24305,,,,아락실(과립),,"1,500",,,,,,8091.0,21203342.0,척시원병원,253,,,
24306,,,,조스타박스,,"190,000",,,,,,8092.0,21203342.0,척시원병원,252,,,
24307,,,,독감예방주사,,"25,000",,,,,,8093.0,21203342.0,척시원병원,251,,,
24308,,,,프로디악스(폐렴예방주사),,"40,000",,,,,,8094.0,21203342.0,척시원병원,250,,,
24309,,,,자궁경부암예방주사,,"150,000",,,,,,8095.0,21203342.0,척시원병원,249,,,
24310,,,,하브릭스주사(A형),,"70,000",,,,,,8096.0,21203342.0,척시원병원,248,,,
24311,,,,헤파박스진주사(B형),,"25,000",,,,,,8097.0,21203342.0,척시원병원,247,,,
24312,,,,비엠히루니다제,,"30,000",,,,,,8098.0,21203342.0,척시원병원,246,,,
24313,,,,히루안주,,"30,000",,,,,,8099.0,21203342.0,척시원병원,245,,,
24314,,,,브리디온주,,"200,000",,,,,,8100.0,21203342.0,척시원병원,244,,,
24315,,,,플라센텍스주,,"60,000",,,,,,8101.0,21203342.0,척시원병원,243,,,
24316,,,,닥터라민주,,"15,000",,,,,,8102.0,21203342.0,척시원병원,242,,,
24317,,,,프리세덱스주사(최면진정제),,"50,000",,,,,,8103.0,21203342.0,척시원병원,241,,,
24318,,,,콤비플렉스엠시티페리주375ml,,"100,000",,,,,,8104.0,21203342.0,척시원병원,240,,,
24319,,,,누트리푸신주,,"50,000",,,,,,8105.0,21203342.0,척시원병원,239,,,
24320,,,,네오드레싱 9*25,,"1,000",,,,,,8106.0,21203342.0,척시원병원,238,,,
24321,,,,네오드레싱 6*7,,200,,,,,,8107.0,21203342.0,척시원병원,237,,,
24322,,,,DERMA FLEX QS 0.7ml,,"100,000",,,,,,8108.0,21203342.0,척시원병원,236,,,
24323,,,,ZETUVITE,,"10,000",,,,,,8109.0,21203342.0,척시원병원,235,,,
24324,,,,NeoDressing,,"13,500",,,,,,8110.0,21203342.0,척시원병원,234,,,
24325,,,,SECUEX,,"3,100",,,,,,8111.0,21203342.0,척시원병원,233,,,
24326,,,,MIICRO FILTER NEEDLE WITH SYRINGE,,"2,000",,,,,,8112.0,21203342.0,척시원병원,232,,,
24327,,,,OPSITE POST-OP(25cm×10cm),,"6,300",,,,,,8118.0,21203342.0,척시원병원,226,,,
24328,,,,OPSITE POST-OP(15.5cm×8.5cm),,"4,200",,,,,,8119.0,21203342.0,척시원병원,225,,,
24329,,,,OPSITE POST-OP(9.5cm×8.5cm),,"2,800",,,,,,8120.0,21203342.0,척시원병원,224,,,
24330,,,,OP SITE POST OP(6.5CM×5CM),,"1,900",,,,,,8121.0,21203342.0,척시원병원,223,,,
24331,,,,Steri-strip,,900,,,,,,8122.0,21203342.0,척시원병원,222,,,
24332,,,,Hypafix 10cm×1000cm(1롤),,"34,150",,,,,,8123.0,21203342.0,척시원병원,221,,,
24333,,,,Hypafix 5cm×1000cm(1롤),,"18,150",,,,,,8124.0,21203342.0,척시원병원,220,,,
24334,,,,Hypafix 10cm×50cm,,"6,800",,,,,,8125.0,21203342.0,척시원병원,219,,,
24335,,,,Hypafix 10cm×30cm,,"4,080",,,,,,8126.0,21203342.0,척시원병원,218,,,
24336,,,,Hypafix10cm×15cm,,"1,360",,,,,,8127.0,21203342.0,척시원병원,217,,,
24337,,,,Hypafix 5cm×50cm,,"3,600",,,,,,8128.0,21203342.0,척시원병원,216,,,
24338,,,,Hypafix 5cm×30cm,,"2,160",,,,,,8129.0,21203342.0,척시원병원,215,,,
24339,,,,Hypafix 5cm×15cm,,720,,,,,,8130.0,21203342.0,척시원병원,214,,,
24340,,,,ASAN-ZINEU BALLOON CATHETER,,"2,000,000",,,,,,8131.0,21203342.0,척시원병원,213,,,
24341,,,,WHIP,,"790,000",,,,,,8132.0,21203342.0,척시원병원,212,,,
24342,,,,ST.REED,,"790,000",,,,,,8133.0,21203342.0,척시원병원,211,,,
24343,,,,ST. COX,,"750,000",,,,,,8134.0,21203342.0,척시원병원,210,,,
24344,,,,RACZ CATHETER,,"750,000",,,,,,8135.0,21203342.0,척시원병원,209,,,
24345,,,,VIDEOGUIDED CATHETER,,"2,070,000",,,,,,8136.0,21203342.0,척시원병원,208,,,
24346,,,,SPINAUT-V,,"2,070,000",,,,,,8137.0,21203342.0,척시원병원,207,,,
24347,,,,YES C DISC,,"2,000,000",,,,,,8138.0,21203342.0,척시원병원,206,,,
24348,,,,LDISQ-C,,"2,000,000",,,,,,8139.0,21203342.0,척시원병원,205,,,
24349,,,,일회용 발 조절식 전기수술기용 전극,,"2,000,000",,,,,,8140.0,21203342.0,척시원병원,204,,,
24350,,,,LDISQ,,"2,000,000",,,,,,8141.0,21203342.0,척시원병원,203,,,
24351,,,,"TRIGGER FLEXIBLE BIPOLAR ELECTRODE,전기수술기용 전극",,"1,300,000",,,,,,8142.0,21203342.0,척시원병원,202,,,
24352,,,,경피적 풍선확장 경막외강 신경성형,,"900,000",,,,,,8143.0,21203342.0,척시원병원,201,,,
24353,,,,Endoscopic Epidural Neuroplasty,,"1,350,000",,,,,,8144.0,21203342.0,척시원병원,200,,,
24354,,,,고주파섬유륜성형술(3Level),,"1,700,000",,,,,,8145.0,21203342.0,척시원병원,199,,,
24355,,,,고주파섬유륜성형술(2Level),,"1,400,000",,,,,,8146.0,21203342.0,척시원병원,198,,,
24356,,,,고주파섬유륜성형술(1Level),,"900,000",,,,,,8147.0,21203342.0,척시원병원,197,,,
24357,,,,Percutaneous Epidural Neuroplasty(경추),,"1,100,000",,,,,,8148.0,21203342.0,척시원병원,196,,,
24358,,,,Percutaneous Epidural Neuroplasty(요추),,"790,000",,,,,,8149.0,21203342.0,척시원병원,195,,,
24359,,,,UNI HEATED WIRE CIRCUIT,,"130,000",,,,,,8150.0,21203342.0,척시원병원,194,,,
24360,,,,FSD,,"35,000",,,,,,8151.0,21203342.0,척시원병원,193,,,
24361,,,,BIS XP PLATFORM,,"93,000",,,,,,8152.0,21203342.0,척시원병원,192,,,
24362,,,,TP PLIF Cage,,"990,000",,,,,,8153.0,21203342.0,척시원병원,191,,,
24363,,,,MEGAFIX2 Rod,,"424,000",,,,,,8154.0,21203342.0,척시원병원,190,,,
24364,,,,MEGAFIX2 SCREW SET,,"535,450",,,,,,8155.0,21203342.0,척시원병원,189,,,
24365,,,,LVR WSH BA,,"2,700,000",,,,,,8156.0,21203342.0,척시원병원,188,,,
24366,,,,INTRASPINE,,"3,200,000",,,,,,8157.0,21203342.0,척시원병원,187,,,
24367,,,,Novomax-L,,"990,000",,,,,,8158.0,21203342.0,척시원병원,186,,,
24368,,,,Dyflex Special Screw 1level set,,"3,000,000",,,,,,8159.0,21203342.0,척시원병원,185,,,
24369,,,,Flexible Rod,,"775,500",,,,,,8160.0,21203342.0,척시원병원,184,,,
24370,,,,Dyflex S-1 Poly Screw,,"359,700",,,,,,8161.0,21203342.0,척시원병원,183,,,
24371,,,,MOBI-C,,"5,500,000",,,,,,8162.0,21203342.0,척시원병원,182,,,
24372,,,,L-Spine MRI(Post op),,"400,000",,,,,,8163.0,21203342.0,척시원병원,281,,,
24373,,,,T-Spine MRI(Post op),,"400,000",,,,,,8164.0,21203342.0,척시원병원,280,,,
24374,,,,C-Spine MRI(Post op),,"400,000",,,,,,8165.0,21203342.0,척시원병원,279,,,
24375,,,,SPERO ROD,,"424,000",,,,,,8166.0,21203342.0,척시원병원,278,,,
24376,,,,SPERO SCREW SET,,"535,450",,,,,,8167.0,21203342.0,척시원병원,277,,,
24377,,,,하이배리(HIBARRY) 1.5g,,"390,000",,,,,,8168.0,21203342.0,척시원병원,176,,,
24378,,,,노바콜피브릴라,,"790,000",,,,,,8169.0,21203342.0,척시원병원,175,,,
24379,,,,Floseal 5ml,,"790,000",,,,,,8170.0,21203342.0,척시원병원,174,,,
24380,,,,HYALOFAST,,"1,298,000",,,,,,8171.0,21203342.0,척시원병원,173,,,
24381,,,,SMARTPREP2 BONE MARROW PROCEDURE PACK BMAC2,,"1,980,000",,,,,,8172.0,21203342.0,척시원병원,172,,,
24382,,,,SmartPReP2(자가골수 줄기세포 치료술),,"2,000,000",,,,,,8173.0,21203342.0,척시원병원,171,,,
24383,,,,CARTISTEM(줄기세포치료제),,"7,000,000",,,,,,8174.0,21203342.0,척시원병원,170,,,
24384,,,,신장분사치료(크라이오),,"15,000",,,,,,8175.0,21203342.0,척시원병원,169,,,
24385,,,,증식치료 Prolotherapy(사지관절부위),,"15,000~80,000",,,,,,8176.0,21203342.0,척시원병원,168,,,
24386,,,,증식치료 Prolotherapy(척추부위),,"60,000~150,000",,,,,,8177.0,21203342.0,척시원병원,167,,,
24387,,,,체외충격파치료(ESWT) 양쪽,,"80,000",,,,,,8178.0,21203342.0,척시원병원,166,,,
24388,,,,체외충격파치료(ESWT) 1회,,"50,000",,,,,,8179.0,21203342.0,척시원병원,165,,,
24389,,,,도수치료(Manual therapy)(S) 1일당,,"95,000",,,,,,8180.0,21203342.0,척시원병원,164,,,
24390,,,,도수치료(Manual therapy)2 1일당,,"110,000",,,,,,8181.0,21203342.0,척시원병원,163,,,
24391,,,,도수치료(Manual therapy) 1일당,,"60,000",,,,,,8182.0,21203342.0,척시원병원,162,,,
24392,,,,죽1그릇추가,,"1,000",,,,,,8183.0,21203342.0,척시원병원,161,,,
24393,,,,보호자식추가,,"5,500",,,,,,8184.0,21203342.0,척시원병원,160,,,
24394,,,,공기밥추가,,"1,000",,,,,,8185.0,21203342.0,척시원병원,159,,,
24395,,,,3인실병실차액,,"60,000",,,,,,8186.0,21203342.0,척시원병원,158,,,
24396,,,,2인실병실차액,,"100,000",,,,,,8187.0,21203342.0,척시원병원,157,,,
24397,,,,1인실병실차액,,"180,000",,,,,,8188.0,21203342.0,척시원병원,156,,,
24398,,,,특실병실차액,,"190,000",,,,,,8189.0,21203342.0,척시원병원,155,,,
24399,,,,Foot MRI (Lt) & Enhancement,,"550,000",,,,,,8190.0,21203342.0,척시원병원,154,,,
24400,,,,Foot MRI (Rt) & Enhancement,,"550,000",,,,,,8191.0,21203342.0,척시원병원,153,,,
24401,,,,Foot MRI (Lt),,"450,000",,,,,,8192.0,21203342.0,척시원병원,152,,,
24402,,,,Foot MRI (Rt),,"450,000",,,,,,8193.0,21203342.0,척시원병원,151,,,
24403,,,,Ankle MRI-Post OP,,"200,000",,,,,,8194.0,21203342.0,척시원병원,150,,,
24404,,,,Ankle MRI (Lt) & Enhancement,,"550,000",,,,,,8195.0,21203342.0,척시원병원,149,,,
24405,,,,Ankle MRI (Rt) & Enhancement,,"550,000",,,,,,8196.0,21203342.0,척시원병원,148,,,
24406,,,,Ankle MRI (Lt),,"450,000",,,,,,8197.0,21203342.0,척시원병원,147,,,
24407,,,,Ankle MRI (Rt),,"450,000",,,,,,8198.0,21203342.0,척시원병원,146,,,
24408,,,,Knee MRI-Post OP,,"200,000",,,,,,8199.0,21203342.0,척시원병원,145,,,
24409,,,,Knee MRI (Lt) & Enhancement,,"550,000",,,,,,8200.0,21203342.0,척시원병원,144,,,
24410,,,,Knee MRI (Rt) & Enhancement,,"550,000",,,,,,8201.0,21203342.0,척시원병원,143,,,
24411,,,,Knee MRI (Lt),,"450,000",,,,,,8202.0,21203342.0,척시원병원,142,,,
24412,,,,Knee MRI (Rt),,"450,000",,,,,,8203.0,21203342.0,척시원병원,141,,,
24413,,,,Femur MRI (Lt) & Enhancement,,"550,000",,,,,,8204.0,21203342.0,척시원병원,140,,,
24414,,,,Femur MRI (Rt) & Enhancement,,"550,000",,,,,,8205.0,21203342.0,척시원병원,139,,,
24415,,,,Femur MRI (Lt),,"450,000",,,,,,8206.0,21203342.0,척시원병원,138,,,
24416,,,,Femur MRI (Rt),,"450,000",,,,,,8207.0,21203342.0,척시원병원,137,,,
24417,,,,Hip MRI (Lt) & Enhancement,,"550,000",,,,,,8208.0,21203342.0,척시원병원,136,,,
24418,,,,Hip MRI (Rt) & Enhancement,,"550,000",,,,,,8209.0,21203342.0,척시원병원,135,,,
24419,,,,Hip MRI (Lt),,"450,000",,,,,,8210.0,21203342.0,척시원병원,134,,,
24420,,,,Hip MRI (Rt),,"450,000",,,,,,8211.0,21203342.0,척시원병원,133,,,
24421,,,,Hand MRI (Rt) & Enhancement,,"550,000",,,,,,8212.0,21203342.0,척시원병원,132,,,
24422,,,,COBAN-3M,,"2,000",,,,,,8213.0,21203342.0,척시원병원,231,,,
24423,,,,TEGADERM I.V.(3M),,"13,500",,,,,,8214.0,21203342.0,척시원병원,230,,,
24424,,,,CICA-CARE(6CM×12CM),,"70,000",,,,,,8215.0,21203342.0,척시원병원,229,,,
24425,,,,OP SITE POST OP VISIBLE(20CM×10CM),,"15,900",,,,,,8216.0,21203342.0,척시원병원,228,,,
24426,,,,OP SITE POST OP VISIBLE(10CM×5CM),,"8,300",,,,,,8217.0,21203342.0,척시원병원,227,,,
24427,,,,Wrist MRI (Rt),,"450,000",,,,,,8218.0,21203342.0,척시원병원,126,,,
24428,,,,Wrist MRI (Lt),,"450,000",,,,,,8219.0,21203342.0,척시원병원,125,,,
24429,,,,Forearm MRI(Lt) & Enhancement,,"550,000",,,,,,8220.0,21203342.0,척시원병원,124,,,
24430,,,,Forearm MRI(Rt) & Enhancement,,"550,000",,,,,,8221.0,21203342.0,척시원병원,123,,,
24431,,,,Forearm MRI(Lt),,"450,000",,,,,,8222.0,21203342.0,척시원병원,122,,,
24432,,,,Forearm MRI(Rt),,"450,000",,,,,,8223.0,21203342.0,척시원병원,121,,,
24433,,,,Elbow MRI-Post OP,,"200,000",,,,,,8224.0,21203342.0,척시원병원,120,,,
24434,,,,Elbow MRI (Rt) & Enhancement,,"550,000",,,,,,8225.0,21203342.0,척시원병원,119,,,
24435,,,,Elbow MRI (Lt) & Enhancement,,"550,000",,,,,,8226.0,21203342.0,척시원병원,118,,,
24436,,,,Elbow MRI (Lt),,"450,000",,,,,,8227.0,21203342.0,척시원병원,117,,,
24437,,,,Elbow MRI (Rt),,"450,000",,,,,,8228.0,21203342.0,척시원병원,116,,,
24438,,,,Humerus MRI (Rt) & Enhancement,,"550,000",,,,,,8229.0,21203342.0,척시원병원,115,,,
24439,,,,Humerus MRI (Lt) & Enhancement,,"550,000",,,,,,8230.0,21203342.0,척시원병원,114,,,
24440,,,,Humerus MRI (Rt),,"450,000",,,,,,8231.0,21203342.0,척시원병원,113,,,
24441,,,,Humerus MRI (Lt),,"450,000",,,,,,8232.0,21203342.0,척시원병원,112,,,
24442,,,,Shoulder MRI-Post OP,,"200,000",,,,,,8233.0,21203342.0,척시원병원,111,,,
24443,,,,Shoulder MRI (Lt) & Enhancement,,"550,000",,,,,,8234.0,21203342.0,척시원병원,110,,,
24444,,,,Shoulder MRI(Rt) & Enhancement,,"550,000",,,,,,8235.0,21203342.0,척시원병원,109,,,
24445,,,,Shoulder MRI (Lt),,"450,000",,,,,,8236.0,21203342.0,척시원병원,108,,,
24446,,,,Shoulder MRI(Rt),,"450,000",,,,,,8237.0,21203342.0,척시원병원,107,,,
24447,,,,Hip Joint MRI & Enhancement,,"550,000",,,,,,8238.0,21203342.0,척시원병원,106,,,
24448,,,,Hip Joint MRI,,"450,000",,,,,,8239.0,21203342.0,척시원병원,105,,,
24449,,,,Pelvic MRI & Enhancement,,"550,000",,,,,,8240.0,21203342.0,척시원병원,104,,,
24450,,,,Pelvic MRI,,"450,000",,,,,,8241.0,21203342.0,척시원병원,103,,,
24451,,,,Chest MRI & Enhancement,,"550,000",,,,,,8242.0,21203342.0,척시원병원,102,,,
24452,,,,Chest MRI,,"450,000",,,,,,8243.0,21203342.0,척시원병원,101,,,
24453,,,,Abdomen MRI & EnhancementI,,"550,000",,,,,,8244.0,21203342.0,척시원병원,100,,,
24454,,,,Abdomen MRI,,"450,000",,,,,,8245.0,21203342.0,척시원병원,99,,,
24455,,,,Brain MRI & MRA&Enhancement,,"700,000",,,,,,8246.0,21203342.0,척시원병원,98,,,
24456,,,,Brain MRI & MRA,,"600,000",,,,,,8247.0,21203342.0,척시원병원,97,,,
24457,,,,Brain MRI & Enhancement,,"550,000",,,,,,8248.0,21203342.0,척시원병원,96,,,
24458,,,,Brain MRI,,"450,000",,,,,,8249.0,21203342.0,척시원병원,95,,,
24459,,,,CT(Junction)-Spine MRI & CTL & Enhancement,,"700,000",,,,,,8250.0,21203342.0,척시원병원,94,,,
24460,,,,CT(Junction)-Spine MRI & CTL,,"600,000",,,,,,8251.0,21203342.0,척시원병원,93,,,
24461,,,,CT(Junction)-Spine MRI & Enhancement,,"550,000",,,,,,8252.0,21203342.0,척시원병원,92,,,
24462,,,,CT(Junction)-Spine MRI,,"450,000",,,,,,8253.0,21203342.0,척시원병원,91,,,
24463,,,,TL(Junction)-Spine MRI & CTL & Enhancement,,"700,000",,,,,,8254.0,21203342.0,척시원병원,90,,,
24464,,,,TL(Junction)-Spine MRI & CTL,,"600,000",,,,,,8255.0,21203342.0,척시원병원,89,,,
24465,,,,TL(Junction)-Spine MRI & Enhancement,,"550,000",,,,,,8256.0,21203342.0,척시원병원,88,,,
24466,,,,TL(Junction)-Spine MRI,,"450,000",,,,,,8257.0,21203342.0,척시원병원,87,,,
24467,,,,T-Spine Myelogram MRI,,"340,000",,,,,,8258.0,21203342.0,척시원병원,86,,,
24468,,,,T-Spine MRI Array (2series) T2 sag/axial,,"280,000",,,,,,8259.0,21203342.0,척시원병원,85,,,
24469,,,,T-Spine MRI Array (2series) T1 sag/axial,,"280,000",,,,,,8260.0,21203342.0,척시원병원,84,,,
24470,,,,"T-Spine MRI Array T1,T2 sagittal",,"280,000",,,,,,8261.0,21203342.0,척시원병원,83,,,
24471,,,,CTL 추가 (T-MRI 촬영후),,"150,000",,,,,,8262.0,21203342.0,척시원병원,82,,,
24472,,,,BAGUERA C,,"5,500,000",,,,,,8263.0,21203342.0,척시원병원,181,,,
24473,,,,DEMIOS,,"1,470,000",,,,,,8264.0,21203342.0,척시원병원,180,,,
24474,,,,BONGENER,,"1,170,000",,,,,,8265.0,21203342.0,척시원병원,179,,,
24475,,,,하이배리(HIBARRY) 5g,,"990,000",,,,,,8266.0,21203342.0,척시원병원,178,,,
24476,,,,하이배리(HIBARRY) 3g,,"690,000",,,,,,8267.0,21203342.0,척시원병원,177,,,
24477,,,,T-Spine MRI & Enhancement,,"550,000",,,,,,8268.0,21203342.0,척시원병원,76,,,
24478,,,,T-Spine MRI,,"450,000",,,,,,8269.0,21203342.0,척시원병원,75,,,
24479,,,,CTL 추가 (C-MRI 촬영후),,"150,000",,,,,,8270.0,21203342.0,척시원병원,74,,,
24480,,,,C-Spine Foraminal MRI(2series),,"150,000",,,,,,8271.0,21203342.0,척시원병원,73,,,
24481,,,,C-spine MRI (타기관 촬영후 조영제 사용),,"300,000",,,,,,8272.0,21203342.0,척시원병원,72,,,
24482,,,,C-Spine MRI (조영제추가),,"100,000",,,,,,8273.0,21203342.0,척시원병원,71,,,
24483,,,,C-Spine Myelogram MRI,,"340,000",,,,,,8274.0,21203342.0,척시원병원,70,,,
24484,,,,C-Spine MRI Array (2series) T2 sag/axial,,"280,000",,,,,,8275.0,21203342.0,척시원병원,69,,,
24485,,,,C-Spine MRI Array (2series) T1 sag/axial,,"280,000",,,,,,8276.0,21203342.0,척시원병원,68,,,
